	id	sentence	Past	Future
1518	Taft_1910_33	The negotiations which have been undertaken for the amelioration of the conditions found in Liberia by the American Commission, whose report I transmitted to Congress on March 25 last, are being brought to conclusion, and it is thought that within a short time practical measures of relief may be put into effect through the good offices of this Government and the cordial cooperation of other governments interested in Liberia's welfare.	1.0	1.0
1519	Truman_1946_922	The average rate of interest on the debt is now a little under 2 percent.	0.0	0.0
1520	Roosevelt_1906_580	The landing of aliens as well as citizens upon the islands, without a permit from the Department of Commerce and Labor, for any purpose except in case of stress of weather or for water, should be prohibited under adequate penalties.	0.0	1.0
1521	Clinton_1993_115	Lifelong learning must benefit not just young high school graduates but workers, too, throughout their career.	0.0	1.0
1522	Taft_1911_343	Prior to that time and in continuation of the policy of this Government to secure the cooperation of the interested nations, the United States proposed an international opium conference with full powers for the purpose of clothing with the force of international law the resolutions adopted by the above-mentioned commission, together with their essential corollaries.	1.0	0.0
1523	Bush_2001_223	And I have directed Vice President CHENEY, Commerce Secretary Evans, Energy Secretary Abraham, and other senior members of my Administration to recommend a national energy policy.	0.0	1.0
1524	Coolidge_1928_154	The Government should, however, provide reliable information as a guide to private effort; and in this connection fundamental research on prospective supply and demand, as a guide to production and marketing, should be encouraged.	0.0	1.0
1525	Truman_1946_1126	Recent action by the Congress has Permitted some expansion of the school lunch program.	0.0	0.0
1526	Eisenhower_1958_237	But a disarmament proposal, to hold real promise, must at the minimum have one feature: reliable means to ensure compliance by all.	0.0	1.0
1527	Roosevelt_1908_364	It is poor business to spend money for inland navigation unless we get it.	0.0	1.0
1528	Truman_1946_956	Further cut-backs and accelerated demobilization have made possible an additional reduction in the rate of war spending.	0.0	1.0
1529	Clinton_1996_168	We have to do more to make health care available to every American.	0.0	1.0
1530	Eisenhower_1961_180	In the field of reclamation alone, over 50 new projects, or project units, have been authorized since 1953--including the billion dollar Colorado River Storage Project.	1.0	0.0
1531	Roosevelt_1907_254	It works grim hardship to the ordinary wage-worker and his family to have the effect of such an accident fall solely upon him; and, on the other hand, there are whole classes of attorneys who exist only by inciting men who may or may not have been wronged to undertake suits for negligence.	0.0	0.0
1532	Obama_2015_2	It has been and still is a hard time for many.	1.0	0.0
1533	Obama_2012_272	Some financial firms violate major anti-fraud laws because there's no real penalty for being a repeat offender.	0.0	0.0
1534	Truman_1952_131	Work is going forward on the merger of European national forces on the Continent into a single army.	0.0	1.0
1535	Ford_1976_108	We had a disappointing year in the housing industry in 1975.	1.0	0.0
1536	Taft_1910_157	The final estimates for the year ending June 30, 1912, as they have been sent to the Treasury, on November 29 of this year, for the ordinary expenses of the Government, including those for public buildings, rivers and harbors, and the navy building program, amount to $630,494,013.12.	1.0	0.0
1537	Truman_1951_84	The countries which have received Marshall plan aid have been able, through hard work, to expand their productive strength-in many cases, to levels higher than ever before in their history.	1.0	0.0
1538	Reagan_1987_177	Someday you could be in this room, but wherever you are, America is depending on you to reach your highest and be your best--because here in America, we the people are in charge.	0.0	1.0
1539	Kennedy_1962_8	And I have found--as I am sure you have, in your travels--that people everywhere, in spite of occasional disappointments, look to us--not to our wealth or power, but to the splendor of our ideals.	1.0	0.0
1540	Bush_2001_182	This sends a terrible message: You will never get ahead.	0.0	1.0
1541	Kennedy_1963_215	I think these are proud and memorable days in the cause of peace and freedom.	0.0	1.0
1542	Bush_2008_144	The other pressing challenge is immigration.	0.0	1.0
1543	Hoover_1930_80	On August 14 I called a conference of the governors of the most acutely affected States, and as a result of its conclusions I appointed a national committee comprising the heads of the important Federal agencies under the chairmanship of the Secretary of Agriculture.	1.0	0.0
1544	Truman_1952_124	This means we must send weapons in large volume to our European allies.	0.0	1.0
1545	Taft_1911_11	It was plain from the record, however, that the contracts complained of in those cases would not have been deemed reasonable at common law.	1.0	0.0
1546	Eisenhower_1954_0	Mr. President, Mr. Speaker, Members of the Eighty-third Congress:  It is a high honor again to present to the Congress my views on the state of the Union and to recommend measures to advance the security, prosperity, and well-being of the American people.	1.0	1.0
1547	Trump_2018_10	"We saw the volunteers of the ""Cajun Navy,"" racing to the rescue with their fishing boats to save people in the aftermath of a devastating hurricane."	1.0	1.0
1548	Harding_1922_214	It has been our fortune both to preach and promote international understanding.	1.0	0.0
1549	Wilson_1918_141	I welcome this occasion to announce to the Congress my purpose to join in Paris the representatives of the governments with which we have been associated in the war against the Central Empires for the purpose of discussing with them the main features of the treaty of peace.	1.0	1.0
1550	Roosevelt_1907_42	I have called your attention in these quotations to what I have already said because I am satisfied that it is the duty of the National Government to embody in action the principles thus expressed.	1.0	1.0
1551	Hoover_1929_213	Our manufacturing capacity has risen to 7,500 planes per annum.	0.0	0.0
1552	Reagan_1984_51	A world economic recovery is underway.	0.0	1.0
1553	Bush_1991_228	The forces of freedom are united.	0.0	0.0
1554	Obama_2012_326	Let's limit any elected official from owning stocks in industries they impact.	0.0	1.0
1555	Coolidge_1927_101	Flights for other purposes exceed 22,000 miles each day.	1.0	0.0
1556	Hoover_1932_41	The shocks to our economic life have undoubtedly been multiplied by the weakness of this system, and until they are remedied recovery will be greatly hampered.	0.0	1.0
1557	Johnson_1966_193	It is all the people of South Vietnam want.	0.0	1.0
1558	Harding_1922_174	From the very beginning public education has been left mainly in the hands of the States.	1.0	0.0
1559	Carter_1981_518	This program is the cornerstone of our efforts to maintain the fiscal health of our Nation's local government.	0.0	1.0
1560	Roosevelt_1904_159	The farmer had no opportunity for special training until the Congress made provision for it forty years ago.	1.0	0.0
